,Doc Text,Sentiment
3133,auteil less dramatic equally incisive performance charismatic charmer likely seduce conquer,1
3134,people march beat different drum ever wonder kind house people live documentary take look 5 alternative housing option,1
3135,pro fat farce overcomes much excessive moral baggage thanks two appeal lead performance,1
3136,obnoxious special effect obligatory outburst flatulence incessant five minute ago pop music soundtrack overwhelm leave scruffy dopey old hanna barbera charm,0
3137,looks good essentially empty,0
3138,great fun sport aficionados ordinary lout whose idea exercise climb step stadium seat megaplex,1
3139,well end well rest assure consciousness raise lesson cloak gross gag,0
3140,slow move police procedural thriller take title literally,0
3141,hard put find movie character unattractive odorous leon,0
3142,may choose interpret film end hopeful optimistic think payne something darker,1
3143,cinema around capture chaos france 1790 one imago result would look like something like,1
3144,light year several warp speed level level dilithium crystal well pitiful insurrection say equal predecessor,1
3145,may dumbest sketchy movie record aspire writer come age,0
3146,nothing stifle morality tale dress peekaboo clothing,0
3147,spy embarrassment monotonous disjoint jumble borrow plot point situation flat open pop leave sit sun,0
3148,film without surprise gear toward maximum comfort familiarity,0
3149,maintain appearance clinical objectivity sad occasionally horrify often inspiring film among wiseman warm,1
3150,engage criminal romp viewer guess con right finale,1
3151,film prove unrelentingly grim equally engross,1
3152,one intelligent child movie hit theater year,1
3153,might say tykwer do heaven allow want make anti kieslowski pun possible suffice say total promise leave slightly unfulfilled,0
3154,much farcical sour,0
3155,directorial debut music video show higuchinsky flash,0
3156,dog soldier transcend genre embrace energize take big bloody chomp,1
3157,audacity view one shakespeare well know tragedy dark comedy deserve discussion,1
3158,birthday girl lucks chaplin kidman capable ante movie star charisma need sell us twisted love story also negotiate movie darker turn,1
3159,right approach right open premise lack zest go plot twist instead trust material,0
3160,13 conversation may bite enigmatic overly ambitious fully successful sprecher screenwriting partner sister karen sprecher seem ever run idea,1
3161,movie keep come back achingly unfunny phonce several silly subplots,0
3162,night feel like quickie tv special feature film even tv special bother watch past second commercial break,0
3163,broadly play lowbrow comedy cast delivers mildly amuse performance farm animal injure gag,0
3164,scene wreaks routine film never manage generate single threat suspense,0
3165,movie barely make sense unbelievable naïveté arbitrary flashback,0
3166,anything film something public service shed light group extremely talented musician might otherwise go unnoticed underappreciated music fan,1
3167,intense effective film loneliness chilly anonymity environment many us spend much time,1
3168,achieves sort filmic epiphany revel true potential medium,1
3169,fairy tale formula serve paper skeleton good act dialogue comedy direction especially charm,1
3170,mischievous visual style oodles charm make cherish good great movie,1
3171,start promisingly disintegrate dreary humorless soap opera,0
3172,film needlessly opaque intro take doe eye crudup pre 9 11 new york onto cross country road trip homeric kind,0
3173,complain time see idea repeat film bourne identity prove fresh take always possible,1
3174,randy film sexy people gorgeous place push pull literally figuratively desire sex lucía make arouse good time,1
3175,brilliantly write well act yellow asphalt uncompromising film,1
3176,lanie professional success mean must failure life driven ambition know fun,0
3177,imax short wonderful big screen,1
3178,cold nervy memorable,1
3179,seagal painfully foolish try hold onto leave passe chopsocky glory,0
3180,stupid derivative horror film substitute extreme gore suspense,0
3181,perfectly enjoyable instantly forgettable nothing write home,0
3182,sweet enough liven predictable story leave even fan hip hop sorely disappointed,0
3183,engage overview johnson eccentric career,1
3184,clint eastwood blood work lot like well make pb sandwich familiar fairly uneventful boast real surprise still quite tasty inviting,1
3185,convince arnie musclefest little much resonance real world event ultimately come insultingly simplistic,1
3186,hit every cliche come expect include assumption crazy people innocent childlike inherently funny,1
3187,grow scooby love movie matthew lillard bear play shaggy,1
3188,ou get love disney pic little cleavage one heroine feisty principled jane,1
3189,movie thrill touch make laugh well,1
3190,us sharp humor insight human nature examine class conflict adolescent yearn root friendship sexual identity,1
3191,best avoid imprisonment dull nerdy folk inhabit cherish,0
3192,film loses sight story,0
3193,sinister inspiration fuel devito early work confuse death smoochy something ugly mindless,0
3194,film intimate camera work sear performance pull us deep girl confusion pain struggle tragically comprehend chasm knowledge open,1
3195,slender plot feel especially thin stretch nearly 80 minute running time,0
3196,timely look back civil disobedience anti war movement power strong voice,1
3197,banter calvin fellow barber feel like streetwise mclaughlin group never fail entertain,1
3198,although god great address interest matter identity heritage hard shake feeling intend different kind film,0
3199,good job paint family dynamic audience try squeeze many element film,0
3200,movie bad thing chan do united state,0
3201,fine rousing rat family film aim mainly little kid plenty entertainment value keep grown ups squirm seat,1
3202,every animate film disney become classic forgive come expect studio 79 minute school cartoon,0
