,Doc Text,Sentiment
3575,marries amateurishness blair witch project illogic series 7 contender create completely crass forgettable movie,0
3576,aptly name shimmer beautifully costume film production work,0
3577,directive protect code cost also begin blur importance man code merge,1
3578,reassure retro uplifter,1
3579,majidi unconventional storyteller capable find beauty depressing place,1
3580,oops really do time chirpy songbird britney spear pop mindless drivel,0
3581,disreputable air whole thing make irresistible,1
3582,technically film interesting insurance commercial,0
3583,gross gag colorful set piece course stultifyingly contrive stylized half still get job do sleepy afternoon rental,1
3584,still rapturous year cinema paradiso stand one great film movie love,1
3585,overall cletis tout win comedy excites imagination tickle funny bone,1
3586,remember last time saw movie want badly protagonist fail,0
3587,value hold enterprise crew together previous adventure peril courage self sacrifice patience pressure,1
3588,best occurs often michael moore bowling columbine rekindles muckrake soul search spirit sick society journalism 1960s,1
3589,problem difficult movie movie ask audience meet halfway connect dot instead thing spell first give audience reason want put effort,0
3590,popcorn movie fun equal dose action cheese ham cheek well serious debt road warrior feel like unrealized potential,1
3591,marvelously entertain deliriously joyous documentary,1
3592,frustrate yet deeply watchable melodrama make think tough picture,1
3593,heavy flabby roll typical toback machination,0
3594,beautifully shot frozen winter landscape grenoble geneva film unfolds mount tension expert thriller tragedy beneath gradually reveals,1
3595,piccoli give superb performance full deep feeling,1
3596,refresh absence cynicism stuart little 2 quite rarity even family film market eventually win,1
3597,despite slick production value director roger michell tick tock pace final effect like two guy yell face two hour,0
3598,creaky staircase gothic,1
3599,marvelous merry yes melancholy film,1
3600,involves two mystery one give away feature badly draw character outcome hardly matter,0
3601,watch powerpuff girl movie mind keep return one anecdote comparison cartoon japan give people seizure,0
3602,go girl right reality drain,0
3603,sink usual cafeteria goulash fart joke masturbation joke racist japanese joke,0
3604,especially tough grader give charitable minus emperor club,1
3605,director substantial feature time,1
3606,candid camera methamphetamine,1
3607,audience expect suspend disbelief far include 5 clock shadow tall wooden kid skip school,0
3608,skillful mr shyamalan undone pretension,0
3609,title alone scare sane person away,0
3610,far enjoyable predecessor,0
3611,range laugh loud hilarious wonder time tedious,1
3612,large frame imax camera lend beautifully film teem life reef make gorgeous film must everyone junior scientist grow fish lover,1
3613,film ultimately inspire hallmark card,0
3614,van wilder bring anything new proverbial table posse coherence absent recent crass thons like tomcat freddy get fingered slacker,0
3615,strange delightfully,1
3616,think jennifer lopez show poor judgment planning marry ben affleck wait till see maid manhattan,0
3617,tv style murder mystery big screen moment include one seem make different film altogether,0
3618,screenplay james eric james horton director peter fallon pat make teeth hurt,0
3619,original highly cerebral examination psychopathic mind,1
3620,enjoyable film family amuse cute adult kid,1
3621,performance strong though subject matter demand act border hammy time,1
3622,version incarnate prophetic book way even exact author might admire,1
3623,film put wang forefront china sixth generation film maker,1
3624,turn go home,1
3625,janice beard falter recycle aspect implausibility sag pace rise courageousness comedic employment,1
3626,dark dull thriller part shot misfire,0
3627,great ensemble cast lift heartfelt enterprise familiar,0
3628,role observer scene lawrence sound whiny defensive life alter experience make bitter less mature,0
3629,proof epicenter cool beautiful thought provoke foreign cinema smack dab middle dubya axis evil,1
3630,smart compelling drama,1
3631,clever script skilled actor bring new energy familiar topic office politics,1
3632,want jolt gourd drop everything run ichi,1
3633,bad choice assume air condition theater work properly,1
3634,movie make big screen small screen like ballistic eck vs sever make palm screen,0
3635,featherweight romantic comedy nice twist standard plot charisma hugh grant sandra bullock,1
3636,debut film skin man heart beast feel unusually assure,1
3637,audacious impossible yet compel,1
3638,violence movie remarkably dull caine make much impression,0
3639,get bogged hit miss topical humour get truly good stuff,0
3640,bunch good actor flail around caper neither original terribly funny,0
3641,polanski find perfect material address world war ii experience signature style,1
3642,sensitive expertly act crowd pleaser little broad comedy unabashedly sentimental tear,1
3643,base dave barry popular book name movie benefit real writer plot character move overlap story,1
3644,sum fear pretend serious exploration nuclear terrorism really nothing warm cold war paranoia,0
3645,first class road movie prove run away home ego problem go,1
3646,great party,1
3647,brosnan feral film see halle berry best keep,1
3648,shamble movie visually unattractive unbearably loud utterly silly hilarity completely unintentional,0
3649,enormously entertaining movie like nothing ever see yet completely familiar,1
3650,veggietales fan appetizing side dish asparagus fan might like try eat brussels sprout,1
3651,claim sort bad guy good essential problem,0
3652,mostly intelligent engross psychologically resonant suspenser,1
3653,fast slow racy offensive much anything,0
3654,though mama take bit long find rhythm third act plot development somewhat melodramatic ribald humor touch nostalgia sure please anyone search jules jim new millennium,1
3655,trite psychological thriller design keep audience guess guess confused suspect come time wrap thing send viewer home,0
3656,watch film feel mainly suspense excitement dominant feel something like nostalgia,1
3657,tasteful rock roll movie could put coffee table anywhere,0
3658,mark respectable summer blockbuster one two thing unadulterated thrill genuine laugh,1
3659,might want take reality check pay full ticket price see simone consider dvd rental instead,1
